date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday,max_wind_ms,mean_wind_ms,max_gust_ms,max_swh_m,mean_swh_m,population,csl_trips_per_1k,csl_lbs_per_1k,total_annual_trips,total_annual_csl,trip_share_daily,csl_trip_share_daily
1985-04-21,1985,4,21,Sunday,22,0,0,765,0,315,38,20,332,0,60,0,0,0,0,0,0,0,0,1985,1,8.18496694021734,6.280807818908925,11.494032,1.2912985,1.2082018666666667,100760,0,0,3784,36,0.005813953488372093,0
1985-04-22,1985,4,22,Monday,20,0,0,1373,0,460,38,104,508,0,263,0,0,0,0,0,0,0,0,1985,0,4.841634595670815,3.8635693180015744,7.8136373,1.0346949,0.9287323779166666,100760,0,0,3784,36,0.005285412262156448,0
1985-04-23,1985,4,23,Tuesday,19,0,0,1391,0,574,0,57,613,0,147,0,0,0,0,0,0,0,0,1985,0,4.140687738586394,2.89311826337907,7.2375593,0.86815774,0.8254593041666667,100760,0,0,3784,36,0.005021141649048625,0
1985-04-24,1985,4,24,Wednesday,17,0,0,644,0,289,0,15,284,0,56,0,0,0,0,0,0,0,0,1985,0,4.5044017711415085,2.91715967967294,7.605284,0.7808274,0.74107517375,100760,0,0,3784,36,0.004492600422832981,0
1985-04-25,1985,4,25,Thursday,24,0,0,1355,0,542,30,172,428,0,183,0,0,0,0,0,0,0,0,1985,0,4.4882709506890865,3.8594931780702315,5.885162,0.7489692,0.7409191558333333,100760,0,0,3784,36,0.006342494714587738,0
1985-04-26,1985,4,26,Friday,22,0,0,1338,0,502,10,20,551,0,255,0,0,0,0,0,0,0,0,1985,0,5.963739610141318,4.967251605333978,8.021927,0.8751839,0.8016862341666666,100760,0,0,3784,36,0.005813953488372093,0
1985-04-27,1985,4,27,Saturday,38,0,0,1587,0,146,0,89,1192,0,160,0,0,0,0,0,0,0,0,1985,0,5.406635297989406,4.329274303550122,8.192779,0.8838318,0.8623125379166666,100760,0,0,3784,36,0.01004228329809725,0
1985-04-28,1985,4,28,Sunday,14,0,0,816,0,263,0,0,397,0,156,0,0,0,0,0,0,0,0,1985,1,6.071001994448515,4.411481036029276,8.901918,0.8923578,0.8326681508333333,100760,0,0,3784,36,0.0036997885835095136,0
1985-04-29,1985,4,29,Monday,24,0,0,879,0,411,0,49,229,0,190,0,0,0,0,0,0,0,0,1985,0,5.113326079763537,4.407812730191611,8.010907,0.77940905,0.7470343125,100760,0,0,3784,36,0.006342494714587738,0
1985-04-30,1985,4,30,Tuesday,22,0,0,1342,0,451,0,79,812,0,0,0,0,0,0,0,0,0,0,1985,0,5.524961009430035,4.720519600439868,7.5789595,0.7791816,0.7482762604166666,100760,0,0,3784,36,0.005813953488372093,0
1985-05-01,1985,5,1,Wednesday,22,0,0,1053,0,347,0,112,489,0,105,0,0,0,0,0,0,0,0,1985,0,6.570595907279379,5.272696435771224,9.169022,0.8825243,0.8011691820833333,100760,0,0,3784,36,0.005813953488372093,0
1985-05-02,1985,5,2,Thursday,21,0,0,1075,0,524,0,19,352,0,180,0,0,0,0,0,0,0,0,1985,0,5.899470737676691,4.49407133549579,7.8839045,0.8839786,0.7714327641666667,100760,0,0,3784,36,0.005549682875264271,0
1985-05-03,1985,5,3,Friday,24,0,0,1214,0,712,20,41,296,0,145,0,0,0,0,0,0,0,0,1985,0,5.992050966037767,5.2669839887746,9.044637,0.967951,0.9251746533333334,100760,0,0,3784,36,0.006342494714587738,0
1985-05-04,1985,5,4,Saturday,47,0,0,2285,0,438,6,88,1729,0,24,0,0,0,0,0,0,0,0,1985,0,8.057905955301676,7.1487613704697965,10.526387,1.0898129,1.063871735,100760,0,0,3784,36,0.012420718816067653,0
1985-05-05,1985,5,5,Sunday,22,3,0.136363636,1586,41,442,0,404,632,0,108,0,0,8,0,0,0,33,0,1985,1,8.230577111829712,7.4576051199000455,10.955879,1.2231162,1.1350029875,100760,0.029773719730051607,0.40690750297737194,3784,36,0.005813953488372093,0.08333333333333333
1985-05-06,1985,5,6,Monday,22,0,0,937,0,431,0,81,345,0,80,0,0,0,0,0,0,0,0,1985,0,7.202789071614692,6.702301923756147,10.142328,1.159505,1.0732973583333334,100760,0,0,3784,36,0.005813953488372093,0
1985-05-07,1985,5,7,Tuesday,26,0,0,1187,0,431,0,57,529,0,170,0,0,0,0,0,0,0,0,1985,0,7.082852777401842,6.537179109469508,9.716084,1.0884601,1.0641213125,100760,0,0,3784,36,0.006871035940803382,0
1985-05-08,1985,5,8,Wednesday,27,0,0,1332,0,347,0,15,910,0,60,0,0,0,0,0,0,0,0,1985,0,7.657471314499618,7.013126365736533,10.929456,1.1387826,1.0697784625,100760,0,0,3784,36,0.007135306553911205,0
1985-05-09,1985,5,9,Thursday,15,0,0,621,0,179,4,90,318,0,30,0,0,0,0,0,0,0,0,1985,0,8.958529233552529,8.108451707626404,12.533905,1.325474,1.2118524875,100760,0,0,3784,36,0.003964059196617336,0
1985-05-10,1985,5,10,Friday,20,0,0,1093,0,260,0,16,595,0,222,0,0,0,0,0,0,0,0,1985,0,9.690730269918712,9.035510707182908,13.278597,1.6092274,1.4784826916666667,100760,0,0,3784,36,0.005285412262156448,0
1985-05-11,1985,5,11,Saturday,42,0,0,2056,0,388,0,113,1440,0,115,0,0,0,0,0,0,0,0,1985,0,10.27096757724394,9.132818706090488,13.59217,1.7159636,1.6312182166666667,100760,0,0,3784,36,0.011099365750528542,0
1985-05-12,1985,5,12,Sunday,16,0,0,810,0,245,0,30,445,0,90,0,0,0,0,0,0,0,0,1985,1,9.684259046730263,9.028893694034704,13.451449,1.7286708,1.6654518666666667,100760,0,0,3784,36,0.004228329809725159,0
1985-05-13,1985,5,13,Monday,17,0,0,973,0,414,0,11,486,0,62,0,0,0,0,0,0,0,0,1985,0,9.435014331660723,8.892454734015699,13.524955,1.7183899,1.6154084333333334,100760,0,0,3784,36,0.004492600422832981,0
1985-05-14,1985,5,14,Tuesday,17,0,0,937,0,368,0,20,474,0,75,0,0,0,0,0,0,0,0,1985,0,8.675990710343761,7.855201826474746,12.571837,1.5891558,1.4291041666666666,100760,0,0,3784,36,0.004492600422832981,0
1985-05-15,1985,5,15,Wednesday,23,0,0,1369,0,851,0,0,488,0,30,0,0,0,0,0,0,0,0,1985,0,7.922333162196946,7.087078267156297,10.929895,1.3211749,1.2676572958333334,100760,0,0,3784,36,0.006078224101479916,0
1985-05-16,1985,5,16,Thursday,20,0,0,734,0,431,0,19,134,0,150,0,0,0,0,0,0,0,0,1985,0,7.4921054324148,6.374823246554171,10.200534,1.1322798,1.0981376375,100760,0,0,3784,36,0.005285412262156448,0
1985-05-17,1985,5,17,Friday,26,0,0,1502,0,494,20,10,928,0,50,0,0,0,0,0,0,0,0,1985,0,7.237925469377491,6.222488159605174,9.99954,1.1125169,1.0623486708333334,100760,0,0,3784,36,0.006871035940803382,0
1985-05-18,1985,5,18,Saturday,40,3,0.075,1832,91,262,0,40,1400,0,130,0,0,41,0,0,0,50,0,1985,0,6.050804633594151,5.356888219126318,8.699676,0.98338705,0.9455424179166667,100760,0.029773719730051607,0.9031361651448988,3784,36,0.010570824524312896,0.08333333333333333
1985-05-19,1985,5,19,Sunday,19,0,0,711,0,222,32,98,229,0,130,0,0,0,0,0,0,0,0,1985,1,6.696439252277868,5.344360257913487,9.651919,1.0052807,0.9375257425,100760,0,0,3784,36,0.005021141649048625,0
1985-05-20,1985,5,20,Monday,21,0,0,1284,0,381,0,24,779,0,100,0,0,0,0,0,0,0,0,1985,0,8.573828321715661,7.684900486604722,11.379016,1.3841332,1.2060122583333333,100760,0,0,3784,36,0.005549682875264271,0
1985-05-21,1985,5,21,Tuesday,19,0,0,926,0,359,0,21,546,0,0,0,0,0,0,0,0,0,0,1985,0,9.359633369861664,8.697379359218282,12.818916,1.578953,1.491572625,100760,0,0,3784,36,0.005021141649048625,0
1985-05-22,1985,5,22,Wednesday,18,0,0,640,0,367,0,22,201,0,50,0,0,0,0,0,0,0,0,1985,0,8.626035271499676,7.89985019907772,11.395559,1.343224,1.3028815375,100760,0,0,3784,36,0.0047568710359408035,0
1985-05-23,1985,5,23,Thursday,20,3,0.15,607,34,238,18,17,242,0,92,0,0,22,0,0,0,12,0,1985,0,8.176483264579396,7.165036413967655,11.315468,1.2025611,1.1179361291666667,100760,0.029773719730051607,0.3374354902739182,3784,36,0.005285412262156448,0.08333333333333333
1985-05-24,1985,5,24,Friday,25,0,0,1465,0,184,75,11,1115,0,80,0,0,0,0,0,0,0,0,1985,0,8.087922960787552,7.153317773092254,10.595271,1.1588416,1.0814584295833334,100760,0,0,3784,36,0.0066067653276955605,0
1985-05-25,1985,5,25,Saturday,43,0,0,1798,0,360,0,48,1310,0,80,0,0,0,0,0,0,0,0,1985,0,7.98682339186624,7.27317659532843,11.323262,1.1424813,1.0860225845833333,100760,0,0,3784,36,0.011363636363636364,0
1985-05-26,1985,5,26,Sunday,19,4,0.210526316,727,39,204,26,87,300,0,110,0,0,9,0,0,0,30,0,1985,1,7.922552143463238,7.125078228691516,10.535338,1.1113261,1.0693470458333334,100760,0.03969829297340214,0.3870583564906709,3784,36,0.005021141649048625,0.1111111111111111
1985-05-27,1985,5,27,Monday,21,0,0,605,0,185,6,123,231,0,60,0,0,0,0,0,0,0,0,1985,0,8.574576422545293,7.732534985824198,11.317181,1.2017355,1.126478475,100760,0,0,3784,36,0.005549682875264271,0
1985-05-28,1985,5,28,Tuesday,18,0,0,1142,0,337,0,10,752,0,43,0,0,0,0,0,0,0,0,1985,0,8.293928360012766,7.599045554457896,11.099767,1.1786937,1.1284663375,100760,0,0,3784,36,0.0047568710359408035,0
1985-05-29,1985,5,29,Wednesday,20,0,0,1172,0,297,0,24,692,0,159,0,0,0,0,0,0,0,0,1985,0,7.925528845833923,7.283908130276923,11.600067,1.1544726,1.1084691333333334,100760,0,0,3784,36,0.005285412262156448,0
1985-05-30,1985,5,30,Thursday,15,0,0,343,0,172,12,50,44,0,65,0,0,0,0,0,0,0,0,1985,0,8.330551112510458,7.876758933459417,11.257452,1.2764989,1.1406788416666667,100760,0,0,3784,36,0.003964059196617336,0
1985-05-31,1985,5,31,Friday,16,0,0,789,0,127,36,24,576,0,26,0,0,0,0,0,0,0,0,1985,0,8.21964606946217,7.591199004501701,10.993179,1.2872534,1.2245016666666666,100760,0,0,3784,36,0.004228329809725159,0
1985-06-01,1985,6,1,Saturday,23,0,0,1215,0,220,0,75,870,0,50,0,0,0,0,0,0,0,0,1985,0,8.413491657678005,7.655789237663996,11.309839,1.288297,1.22611265,100760,0,0,3784,36,0.006078224101479916,0
1985-06-02,1985,6,2,Sunday,21,0,0,901,0,287,0,20,450,0,144,0,0,0,0,0,0,0,0,1985,1,6.25486440300931,4.733088443850962,8.673576,1.0719727,0.9094029079166667,100760,0,0,3784,36,0.005549682875264271,0
1985-06-03,1985,6,3,Monday,17,0,0,771,0,404,0,27,190,0,150,0,0,0,0,0,0,0,0,1985,0,5.275816670524829,3.9714517076712785,7.7232494,0.84042144,0.7807572120833334,100760,0,0,3784,36,0.004492600422832981,0
1985-06-04,1985,6,4,Tuesday,29,0,0,2149,0,830,0,70,1249,0,0,0,0,0,0,0,0,0,0,1985,0,4.270295492490969,3.3607311617924913,5.988472,0.70961064,0.6749782175,100760,0,0,3784,36,0.00766384778012685,0
1985-06-05,1985,6,5,Wednesday,28,0,0,1239,0,298,0,46,765,0,130,0,0,0,0,0,0,0,0,1985,0,6.466995015408585,5.0439425971790275,8.348574,0.8004287,0.7031019925,100760,0,0,3784,36,0.007399577167019027,0
1985-06-06,1985,6,6,Thursday,11,0,0,371,0,95,90,8,73,0,105,0,0,0,0,0,0,0,0,1985,0,6.850072494386399,5.5993904333767235,9.028455,0.90562046,0.80545064625,100760,0,0,3784,36,0.0029069767441860465,0
1985-06-07,1985,6,7,Friday,23,0,0,1138,0,424,30,74,520,0,90,0,0,0,0,0,0,0,0,1985,0,7.6313966775608435,6.397108065290856,9.394993,1.0014111,0.9151085445833333,100760,0,0,3784,36,0.006078224101479916,0
1985-06-08,1985,6,8,Saturday,33,5,0.151515152,1656,67,160,45,115,1260,0,76,0,0,9,0,0,0,58,0,1985,0,7.324445742875121,6.0798171480133645,9.785287,0.9953427,0.8970456379166667,100760,0.04962286621675268,0.664946407304486,3784,36,0.00872093023255814,0.1388888888888889
1985-06-09,1985,6,9,Sunday,23,3,0.130434783,1018,75,400,30,38,435,0,115,0,0,25,0,0,0,50,0,1985,1,7.689150010611305,7.134826808719466,10.360703000000001,1.1115205,1.0538589333333332,100760,0.029773719730051607,0.7443429932512902,3784,36,0.006078224101479916,0.08333333333333333
1985-06-10,1985,6,10,Monday,18,0,0,726,0,341,0,29,291,0,65,0,0,0,0,0,0,0,0,1985,0,7.689140538092413,6.931737733432734,10.9816265,1.0921912,1.0373678666666666,100760,0,0,3784,36,0.0047568710359408035,0
1985-06-11,1985,6,11,Tuesday,23,0,0,1642,0,425,0,0,1083,0,134,0,0,0,0,0,0,0,0,1985,0,9.164054265465053,7.67330020808133,12.4298725,1.3297092,1.1798940333333334,100760,0,0,3784,36,0.006078224101479916,0
1985-06-12,1985,6,12,Wednesday,13,0,0,628,0,211,28,0,349,0,40,0,0,0,0,0,0,0,0,1985,0,10.280979456715546,9.2188282460117,13.4809675,1.6853383,1.5390681041666667,100760,0,0,3784,36,0.003435517970401691,0
1985-06-13,1985,6,13,Thursday,17,0,0,627,0,442,0,0,160,0,25,0,0,0,0,0,0,0,0,1985,0,9.537600185952998,8.642343668424937,12.816776,1.512944,1.394611575,100760,0,0,3784,36,0.004492600422832981,0
1985-06-14,1985,6,14,Friday,21,0,0,1000,0,319,0,100,434,0,147,0,0,0,0,0,0,0,0,1985,0,8.964153180226491,8.48820391610157,12.178257,1.3578225,1.3122309208333334,100760,0,0,3784,36,0.005549682875264271,0
1985-06-15,1985,6,15,Saturday,32,0,0,1597,0,199,34,30,1334,0,0,0,0,0,0,0,0,0,0,1985,0,7.951905281068474,7.3606152919184575,11.19843,1.2062341,1.0997414625,100760,0,0,3784,36,0.008456659619450317,0
1985-06-16,1985,6,16,Sunday,14,0,0,545,0,132,14,0,399,0,0,0,0,0,0,0,0,0,0,1985,1,8.35955884081961,7.478905766609843,11.624245,1.1283513,1.07329684875,100760,0,0,3784,36,0.0036997885835095136,0
1985-06-17,1985,6,17,Monday,13,0,0,727,0,180,12,28,379,0,128,0,0,0,0,0,0,0,0,1985,0,8.269284402371817,7.109268886631277,11.198065,1.128833,1.0176053079166667,100760,0,0,3784,36,0.003435517970401691,0
1985-06-18,1985,6,18,Tuesday,22,0,0,1120,0,291,0,0,735,0,94,0,0,0,0,0,0,0,0,1985,0,7.328036537601811,6.486712577621017,10.083457,0.9637364,0.91627063,100760,0,0,3784,36,0.005813953488372093,0
1985-06-19,1985,6,19,Wednesday,19,0,0,925,0,421,30,0,414,0,60,0,0,0,0,0,0,0,0,1985,0,7.436882218861928,6.933232552934011,10.340634,0.9725155,0.91911019125,100760,0,0,3784,36,0.005021141649048625,0
1985-06-20,1985,6,20,Thursday,10,0,0,437,0,210,0,30,185,0,12,0,0,0,0,0,0,0,0,1985,0,9.762024370719246,8.1787772355374,13.591746,1.3586302,1.186854365,100760,0,0,3784,36,0.002642706131078224,0
1985-06-21,1985,6,21,Friday,21,0,0,1443,0,360,48,0,950,0,85,0,0,0,0,0,0,0,0,1985,0,9.681095014669351,8.170075677675186,12.756467,1.4018006,1.2694590416666667,100760,0,0,3784,36,0.005549682875264271,0
1985-06-22,1985,6,22,Saturday,29,0,0,1264,0,224,35,0,975,0,30,0,0,0,0,0,0,0,0,1985,0,7.713151052718966,6.497501413188195,10.086599,1.0309817,0.9202413708333333,100760,0,0,3784,36,0.00766384778012685,0
1985-06-23,1985,6,23,Sunday,15,0,0,616,0,191,0,20,330,0,75,0,0,0,0,0,0,0,0,1985,1,6.0441126337262014,5.5354816208649105,8.567514,0.82150257,0.7702451258333334,100760,0,0,3784,36,0.003964059196617336,0
1985-06-24,1985,6,24,Monday,13,0,0,436,0,166,36,114,95,0,25,0,0,0,0,0,0,0,0,1985,0,6.275347244182017,5.462733427661179,8.378376,0.74987483,0.7102368183333333,100760,0,0,3784,36,0.003435517970401691,0
1985-06-25,1985,6,25,Tuesday,18,0,0,1387,0,146,35,0,1080,0,126,0,0,0,0,0,0,0,0,1985,0,6.2461034727426705,5.291489327116492,8.84503,0.7791116,0.73616731375,100760,0,0,3784,36,0.0047568710359408035,0
1985-06-26,1985,6,26,Wednesday,10,0,0,438,0,60,0,21,357,0,0,0,0,0,0,0,0,0,0,1985,0,6.184266457920108,5.320724686858178,8.8369255,0.79114246,0.73712897625,100760,0,0,3784,36,0.002642706131078224,0
1985-06-27,1985,6,27,Thursday,10,0,0,394,0,66,0,0,268,0,60,0,0,0,0,0,0,0,0,1985,0,8.185233715495768,7.5048775786385775,11.66911,1.1493163,1.0372940016666667,100760,0,0,3784,36,0.002642706131078224,0
1985-06-28,1985,6,28,Friday,6,0,0,283,0,197,0,0,86,0,0,0,0,0,0,0,0,0,0,1985,0,9.717158642690212,8.544786842328913,13.420306,1.5716983,1.3410645125,100760,0,0,3784,36,0.0015856236786469344,0
1985-06-29,1985,6,29,Saturday,16,0,0,1044,0,121,0,0,813,0,110,0,0,0,0,0,0,0,0,1985,0,8.638840107380622,7.458560646734991,12.531162,1.4432926,1.3046117041666667,100760,0,0,3784,36,0.004228329809725159,0
1985-06-30,1985,6,30,Sunday,11,0,0,539,0,149,0,20,355,0,15,0,0,0,0,0,0,0,0,1985,1,9.187060788404535,8.307258507911476,12.508852,1.4930292,1.4154329,100760,0,0,3784,36,0.0029069767441860465,0
1985-07-01,1985,7,1,Monday,3,0,0,279,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,1985,0,10.559377657813984,9.08444958302344,13.913444,1.6555667,1.5640938333333334,100760,0,0,3784,36,7.928118393234672e-4,0
1985-07-02,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.05261642012398,6.940242944547688,11.990118,1.4968057,1.2466141041666667,100760,0,0,3784,36,0,0
1985-07-03,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.5796330081283525,8.323437906185353,12.392483,1.5439652,1.3883437291666667,100760,0,0,3784,36,0,0
1985-07-04,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.362316651168982,7.598572629950568,12.040659,1.3140726,1.2218651166666668,100760,0,0,3784,36,0,0
1985-07-05,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.543123581275132,7.994924643672595,12.6643095,1.4258387,1.1815668666666668,100760,0,0,3784,36,0,0
1985-07-06,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.065611359622544,8.972191842052913,13.505088,1.6643982,1.4832412541666666,100760,0,0,3784,36,0,0
1985-07-07,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1,9.36074638278476,8.089567159621668,13.154613,1.4117056,1.2867648875,100760,0,0,3784,36,0,0
1985-07-08,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,7.651573805171384,6.307168427294808,9.92343,1.1096529,1.0002760654166667,100760,0,0,3784,36,0,0
1985-07-09,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,6.351622967057367,5.450329864167727,9.252349,0.9048544,0.8764273795833333,100760,0,0,3784,36,0,0
1985-07-10,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,7.226680010781516,6.0714635814952596,9.340416,1.0085399,0.9152449841666667,100760,0,0,3784,36,0,0
1985-07-11,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.030264559929254,7.197793146416633,11.41861,1.1044911,1.0614300625,100760,0,0,3784,36,0,0
1985-07-12,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.168624531134858,6.938958679847361,11.202422,1.1358626,1.0734397458333333,100760,0,0,3784,36,0,0
1985-07-13,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.33645823262387,8.30954073337281,12.313662,1.3198502,1.261228525,100760,0,0,3784,36,0,0
1985-07-14,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1,9.097677475036704,8.003896148006584,13.219686,1.3986392,1.271844425,100760,0,0,3784,36,0,0
1985-07-15,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.487697183381671,7.346948223531576,14.671449,1.4309943,1.2287292541666668,100760,0,0,3784,36,0,0
1985-07-16,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.444417249403267,7.179966906073191,13.0080385,1.1784708,1.0809666666666666,100760,0,0,3784,36,0,0
1985-07-17,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.66742368311086,7.556026205552433,13.384789,1.1696876,1.1045344166666666,100760,0,0,3784,36,0,0
1985-07-18,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.908350049365291,7.7510249244717935,13.307271,1.3042397,1.1919819416666666,100760,0,0,3784,36,0,0
1985-07-19,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.336743853481485,9.289378863963563,14.458188,1.6993808,1.5153683625,100760,0,0,3784,36,0,0
1985-07-20,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.885190527607161,8.349510194166893,13.909559,1.7480582,1.5979429875,100760,0,0,3784,36,0,0
1985-07-21,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1,8.138119961128078,6.732702906705151,10.0479,1.3277903,1.24048485,100760,0,0,3784,36,0,0
1985-07-22,1985,7,22,Monday,3,0,0,229,0,50,0,0,179,0,0,0,0,0,0,0,0,0,0,1985,0,8.515502218759329,7.319389281038309,11.744808,1.3080794,1.2362587291666667,100760,0,0,3784,36,7.928118393234672e-4,0
1985-07-23,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.45864166551131,8.495874962806917,12.532258,1.4844027,1.3983465916666666,100760,0,0,3784,36,0,0
1985-07-24,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.192309942293331,7.836906559839838,13.058687,1.4718056,1.2503118166666667,100760,0,0,3784,36,0,0
1985-07-25,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,10.59338679818035,9.349397754302448,13.400238,1.7286838,1.5849159166666666,100760,0,0,3784,36,0,0
1985-07-26,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.363388085335599,7.721856513746974,13.137131,1.5820198,1.3261168458333334,100760,0,0,3784,36,0,0
1985-07-27,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.672517475025467,7.269509033019462,11.743105,1.2419434,1.14687595,100760,0,0,3784,36,0,0
1985-07-28,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1,9.129240277367419,7.718938814452074,11.436988,1.3857359,1.2329586708333333,100760,0,0,3784,36,0,0
1985-07-29,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.655815903677572,7.748981825286742,11.876147,1.2806318,1.201654625,100760,0,0,3784,36,0,0
1985-07-30,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.512547518573374,7.781350378793382,11.76476,1.3515627,1.26612765,100760,0,0,3784,36,0,0
1985-07-31,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.295351722575292,7.517998762438684,12.429936,1.4089959,1.2311748041666666,100760,0,0,3784,36,0,0
1985-08-01,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,7.485140463286569,6.516205538237172,9.769047,1.0631869,1.0032551883333334,100760,0,0,3784,36,0,0
1985-08-02,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.478668954605482,7.297414437559517,11.108202,1.1644983,1.03941587375,100760,0,0,3784,36,0,0
1985-08-03,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,8.290879519575341,7.698696806288628,11.211123,1.1995776,1.1149978666666667,100760,0,0,3784,36,0,0
1985-08-04,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1,8.248823011058745,7.2885635787094,11.129833,1.1400689,1.0945045666666666,100760,0,0,3784,36,0,0
1985-08-05,1985,8,5,Monday,4,0,0,353,0,50,0,0,303,0,0,0,0,0,0,0,0,0,0,1985,0,7.8864831116211835,7.133686032149236,11.441849,1.1453772,1.0982515125,100760,0,0,3784,36,0.0010570824524312897,0
1985-08-06,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.376420479101768,7.925023178932673,12.553472,1.4091883,1.2589852208333334,100760,0,0,3784,36,0,0
1985-08-07,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,0,9.310241206421143,7.85976323358542,12.84081,1.3764923,1.2481481708333333,100760,0,0,3784,36,0,0
